"loc","lat","long","basin","huc12","state","county","ecoregion3","ecoregion4","eco4","gridcode","catchkm2","fid","bfi","elev","roaddens","storder","flow","slope","huc08","fish.rich"
"RV_03_779",34.210434,-83.738634,"Oconee (03)","030701010103","Georgia","Hall","Piedmont","45a","Southern Inner Piedmont",2455016,0.7335,1047191,62,263.873226993865,0.830935063391411,3,0.00427422455839537,0.00321462,"03070101",56
"RV_03_781",33.932594,-83.591555,"Oconee (03)","030701010304","Georgia","Oconee","Piedmont","45b","Southern Outer Piedmont",2455399,3.1698,1052015,56.5962521294719,244.275990914253,2.34621278741056,2,-0.204114139106638,0.00129655,"03070101",56
"RV_03_782",33.89935,-83.443383,"Oconee (03)","030701010305","Georgia","Oconee","Piedmont","45b","Southern Outer Piedmont",2455444,1.6326,1049881,57.6014332965821,209.064762954796,5.69692552050717,3,0.238540053058566,0.00127785,"03070101",56
"RV_03_784",33.504633,-83.155683,"Oconee (03)","030701011103","Georgia","Greene","Piedmont","45b","Southern Outer Piedmont",2454802,1.5957,1051859,50,156.704895657078,1.13095344007332,4,-0.0107161771967267,0.00148318,"03070101",56
"RV_03_791",33.322477,-83.274951,"Oconee (03)","030701011801","Georgia","Putnam","Piedmont","45b","Southern Outer Piedmont",2455622,1.1223,1056227,47.7698476343224,140.02208500401,1.4087899647073,3,-0.120421032488724,0.00335357,"03070101",56
"RV_03_792",33.699958,-83.357729,"Oconee (03)","030701010704","Georgia","Greene","Piedmont","45b","Southern Outer Piedmont",2455487,16.9281,1052217,54,172.093766282099,0.953938253809255,2,-0.0602802203177825,0.00234354,"03070101",56
"RV_03_796",34.26,-83.837222,"Oconee (03)","030701010104","Georgia","Hall","Piedmont","45a","Southern Inner Piedmont",2458838,2.2401,1047067,64.5182804339092,369.695741261551,4.20843319108076,1,-1.13432082937921,0.01700803,"03070101",56
"RV_03_797",34.23462,-83.83105,"Oconee (03)","030701010104","Georgia","Hall","Piedmont","45a","Southern Inner Piedmont",2454982,0.1647,1047089,64,321.687431693989,3.12375202335519,2,-0.491660939501539,0.00311363,"03070101",56
"RV_03_799",34.07832,-83.7766,"Oconee (03)","030701010202","Georgia","Barrow","Piedmont","45b","Southern Outer Piedmont",2455416,2.5326,1047919,57.2960199004975,246.156833688699,1.91450784431478,4,0.544519186348213,0.00038068,"03070101",56
"RV_03_803",33.576633,-83.210433,"Oconee (03)","030701011101","Georgia","Greene","Piedmont","45b","Southern Outer Piedmont",2455008,5.9481,1051511,50.5743682856711,164.656174912997,1.51283462562566,3,-0.0682653723756172,0.00178502,"03070101",56
"RV_03_804",33.288056,-83.345556,"Oconee (03)","030701011802","Georgia","Putnam","Piedmont","45b","Southern Outer Piedmont",2455461,1.6335,1056433,48,135.483829201102,1.00356532969146,3,-0.112493706017946,0.00249724,"03070101",56
"RV_03_806",33.542093,-83.360708,"Oconee (03)","030701011301","Georgia","Morgan","Piedmont","45b","Southern Outer Piedmont",2455753,0.3888,1051601,51,149.679328703704,1.55963803468981,4,0.0697782087862507,0.00446629,"03070101",56
"RV_03_807",33.551717,-83.200433,"Oconee (03)","030701011101","Georgia","Greene","Piedmont","45b","Southern Outer Piedmont",2456418,4.4568,1051593,50,170.963606623586,3.75954314392165,3,-0.468991782076007,0.0044558,"03070101",56
"RV_03_809",32.41425,-83.16845,"Oconee (03)","030701021004","Georgia","Dodge","Southeastern Plains","65l","Atlantic Southern Loam Plains",2461245,3.1887,1952557,45,106.981769686706,1.5081956377138,1,-1.28431975798966,0.00652482,"03070102",60
"RV_03_810",34.26471,-83.83662,"Oconee (03)","030701010104","Georgia","Hall","Piedmont","45a","Southern Inner Piedmont",2458838,2.2401,1047067,64.5182804339092,369.695741261551,4.20843319108076,1,-1.13432082937921,0.01700803,"03070101",56
"RV_03_811",34.2405,-83.82919,"Oconee (03)","030701010104","Georgia","Hall","Piedmont","45a","Southern Inner Piedmont",2455149,1.2231,1048413,64,347.118307579102,2.49716920533481,2,-0.809016795374288,0.01534591,"03070101",56
"RV_03_812",34.24743,-83.82942,"Oconee (03)","030701010104","Georgia","Hall","Piedmont","45a","Southern Inner Piedmont",2455149,1.2231,1048413,64,347.118307579102,2.49716920533481,2,-0.809016795374288,0.01534591,"03070101",56
"RV_03_813",34.163806,-83.77303,"Oconee (03)","030701010105","Georgia","Jackson","Piedmont","45a","Southern Inner Piedmont",2455079,3.7818,1047387,59.9578772013327,274.78879105188,2.70181770171347,3,0.203161541901175,0.00058119,"03070101",56
"RV_04_2057",33.881667,-83.824167,"Upper Ocmulgee (04)","030701030704","Georgia","Walton","Piedmont","45b","Southern Outer Piedmont",2450059,3.4416,6331626,54,260.579615585774,3.11396597941946,4,0.469507418443552,0.00395891,"03070103",52
"RV_04_2058",33.445923,-83.812818,"Upper Ocmulgee (04)","030701030803","Georgia","Newton","Piedmont","45b","Southern Outer Piedmont",2463512,0.6318,6334830,50,190.305356125356,1.34784261451425,3,0.154276474689946,0.00886178,"03070103",52
"RV_04_2059",33.705898,-84.27743,"Upper Ocmulgee (04)","030701030102","Georgia","DeKalb","Piedmont","45b","Southern Outer Piedmont",2454194,2.5605,6333688,47,261.396439367311,7.72401100998243,1,-1.08525841847605,0.01048381,"03070103",52
"RV_04_2063",33.665556,-84.211389,"Upper Ocmulgee (04)","030701030104","Georgia","DeKalb","Piedmont","45b","Southern Outer Piedmont",2464877,3.9177,6333756,47.9193659545141,247.500592694693,7.77283796639099,3,0.269192896424556,0.00247723,"03070103",52
"RV_04_2065",33.487483,-83.951509,"Upper Ocmulgee (04)","030701030604","Georgia","Newton","Piedmont","45b","Southern Outer Piedmont",2464117,1.4814,6334738,50,185.764295261239,1.9929894527582,3,0.23172722638155,0.00022861,"03070103",52
"RV_04_2071",33.4887,-84.045373,"Upper Ocmulgee (04)","030701030602","Georgia","Henry","Piedmont","45b","Southern Outer Piedmont",2464342,4.2552,6338076,50.3142978003384,195.887810913706,1.10168098317893,4,0.465176449468236,0.00097199,"03070103",52
"RV_05_2811",33.107821,-83.716199,"Lower Ocmulgee (05)","030701031302","Georgia","Jones","Piedmont","45b","Southern Outer Piedmont",2464507,2.8422,6335836,43.7932235592147,134.92116529449,0.453067788920203,2,-0.246990979972373,0.00202756,"03070103",52
"RV_05_2815",33.055422,-83.700609,"Lower Ocmulgee (05)","030701031304","Georgia","Jones","Piedmont","45b","Southern Outer Piedmont",2464399,5.8131,6336408,45.9002941631832,134.021379470506,0.701565002404397,3,-0.22295357441273,0.00310256,"03070103",52
"RV_05_2822",33.036625,-83.70686,"Lower Ocmulgee (05)","030701031304","Georgia","Jones","Piedmont","45b","Southern Outer Piedmont",2464826,0.4167,6336138,46,116.929805615551,1.37021687131101,3,-0.465996760277289,0.00382352,"03070103",52
"RV_05_2830",32.67103,-83.42321,"Lower Ocmulgee (05)","030701040104","Georgia","Twiggs","Southeastern Plains","65k","Coastal Plain Red Uplands",2450769,1.998,6361112,51,109.507085585586,0.443692416355405,3,-0.413619315629087,0.00123552,"03070104",61
"RV_06_2938",31.74778,-81.7191,"Altamaha (06)","030701060403","Georgia","Long","Southern Coastal Plain","75f","Sea Island Flatwoods",2457609,4.7205,14346932,32.8198284080076,22.053689227836,2.46058669662536,2,-0.612952675124113,0.00101005,"03070106",58
"RV_06_2939",31.98633,-82.16195,"Altamaha (06)","030701070506","Georgia","Tattnall","Southeastern Plains","65l","Atlantic Southern Loam Plains",2469168,11.9916,14458249,33.8117682377664,34.8222072951066,1.71355192236566,2,-0.558194638858989,0.00170334,"03070107",35
"RV_06_2940",31.66672,-81.92532,"Altamaha (06)","030701060307","Georgia","Wayne","Southern Coastal Plain","75h","Bacon Terraces",2466430,1.1754,14346318,30,27.0115160796325,2.24843934937979,3,-0.0130290496020684,0.00105215,"03070106",58
"RV_06_2941",31.63496,-81.67359,"Altamaha (06)","030701060404","Georgia","Long","Southern Coastal Plain","75f","Sea Island Flatwoods",2466943,33.8256,14347018,29.5529214559387,19.3658075244785,1.61051346415496,1,-0.425412302509013,0.00160742,"03070106",58
"RV_07_3087",30.89754,-81.96546,"Satilla (07)","030702011105","Georgia","Charlton","Southern Coastal Plain","75f","Sea Island Flatwoods",2470261,42.2586,6399745,31,13.3289677130809,2.05557686068919,2,-0.129356267449959,0.00138473,"03070201",46
"RV_07_3088",31.34512,-81.9089,"Satilla (07)","030702011102","Georgia","Brantley","Southern Coastal Plain","75f","Sea Island Flatwoods",2471542,0.5283,6394617,30,17.3751788756388,2.11101642063032,2,-0.275719586227742,0.00110519,"03070201",46
"RV_07_3089",31.55239,-82.46355,"Satilla (07)","030702011001","Georgia","Bacon","Southern Coastal Plain","75h","Bacon Terraces",2470178,3.2814,6390967,31,54.8316730663741,4.74090731110806,1,-0.790939591846467,0.00540296,"03070201",46
"RV_07_3095",31.19946,-82.89493,"Satilla (07)","030702010303","Georgia","Atkinson","Southern Coastal Plain","75e","Okefenokee Plains",2470090,19.3644,6397933,34.8822736568135,64.0790281650864,0.875550863761852,2,-0.203642165343211,0.00042811,"03070201",46
"RV_07_3098",31.76159,-82.14462,"Satilla (07)","030702020401","Georgia","Appling","Southern Coastal Plain","75h","Bacon Terraces",2471893,3.3795,9911813,31.8679094540613,53.0685965379494,1.83488144426897,2,-0.595793252363305,0.00077151,"03070202",22
"RV_07_3103",31.60167,-82.14459,"Satilla (07)","030702020404","Georgia","Appling","Southern Coastal Plain","75h","Bacon Terraces",2471725,28.9575,9911613,30.1071017871018,48.7451337995338,1.54558234882051,1,-0.503063443103407,0.00150501,"03070202",22
"RV_07_3104",30.878361,-81.879389,"Satilla (07)","030702011202","Georgia","Camden","Southern Coastal Plain","75f","Sea Island Flatwoods",2470449,16.2405,6399753,31,4.68648656137434,1.20601312843447,1,-0.67202684165484,0.00037766,"03070201",46
"RV_07_3114",31.3784,-82.57761,"Satilla (07)","030702010604","Georgia","Ware","Southern Coastal Plain","75h","Bacon Terraces",2470514,3.9204,6397767,32.1884756657484,44.169455922865,1.22272859623967,2,-0.270140400006902,0.00156424,"03070201",46
"RV_07_3115",31.71509,-82.10646,"Satilla (07)","030702020401","Georgia","Wayne","Southern Coastal Plain","75h","Bacon Terraces",2471742,2.3121,9911543,31,50.6002024133904,1.77674798582328,2,-0.480773341054362,0.00092788,"03070202",22
"RV_08_16769",30.840673,-82.014125,"St. Marys (08)","030702040802","Georgia","Charlton","Southern Coastal Plain","75f","Sea Island Flatwoods",2473649,17.0613,18258541,31,24.465646463048,5.24449609084243,1,-0.679017648244856,0.00331805,"03070204",54
"RV_08_3145",30.63925,-82.058444,"St. Marys (08)","030702040603","Georgia","Charlton","Southern Coastal Plain","75f","Sea Island Flatwoods",2473754,4.7214,18258663,31.391917651544,14.4242584826534,2.38530796965307,3,-0.257453765124249,0.00137004,"03070204",54
"RV_08_3147",30.795,-81.794722,"St. Marys (08)","030702040902","Georgia","Camden","Southern Coastal Plain","75f","Sea Island Flatwoods",2474387,1.404,18256979,31,3.54425,2.97196632547436,2,-0.560960286853386,0.00083185,"03070204",54
"RV_08_3148",30.81457,-82.079384,"St. Marys (08)","030702040802","Georgia","Charlton","Southern Coastal Plain","75f","Sea Island Flatwoods",2474041,0.9378,18258551,33,19.7687907869482,1.37187890368522,2,-0.690020561858338,0.00440325,"03070204",54
"RV_08_3150",30.477861,-81.906,"St. Marys (08)","030702040503","Florida","Nassau (FL)","Southern Coastal Plain","75f","Sea Island Flatwoods",2475339,11.3616,18253839,30.9688688212928,22.8596039290241,1.7512666366128,1,-0.821310106336856,0.00136446,"03070204",54
"RV_09_3323",30.81035,-82.79922,"Suwannee (09)","031102010304","Georgia","Clinch","Southern Coastal Plain","75e","Okefenokee Plains",2499920,26.1612,1997718,35.0986307967524,44.4151878354204,1.69072681896931,1,-0.441390991731003,0.00049916,"03110201",57
"RV_09_3328",30.70754,-82.62577,"Suwannee (09)","031102010305","Georgia","Echols","Southern Coastal Plain","75e","Okefenokee Plains",2499901,34.0227,1997760,34.9391053620083,38.6854776075973,1.13786148092215,1,-0.346422153134385,0.00060907,"03110201",57
"RV_09_3331",30.9613,-83.04875,"Suwannee (09)","031102021201","Georgia","Lanier","Southern Coastal Plain","75e","Okefenokee Plains",2500496,9.5697,2016436,37.2725477287689,56.1726267281106,1.06746140817267,2,-0.580361053905878,0.00226001,"03110202",47
"RV_09_3340",30.64003,-82.66097,"Suwannee (09)","031102010505","Georgia","Echols","Southern Coastal Plain","75e","Okefenokee Plains",2499645,6.3819,1997772,37,36.612745734029,1.28477165409392,2,-0.404378994418771,0.00295784,"03110201",57
"RV_09_3345",30.80224,-83.03594,"Suwannee (09)","031102021204","Georgia","Echols","Southern Coastal Plain","75e","Okefenokee Plains",2500251,9.4977,2016700,40,48.7138936795224,1.41604524832749,1,-0.833207065852707,0.00443616,"03110202",47
"RV_10_3420",30.946944,-84.071667,"Ochlockonee (10)","031200020503","Georgia","Thomas","Southeastern Plains","65h","Tifton Upland",2516044,0.9261,2952638,42,65.2440136054422,0.661146848843537,3,0.0496954890025486,0.00124663,"03120002",41
"RV_10_3423",30.718056,-84.49,"Ochlockonee (10)","031200030203","Georgia","Decatur","Southeastern Plains","65h","Tifton Upland",2517904,2.3976,10362380,47.9354354354354,60.0565202702703,1.33741217043919,2,-0.0898016354089168,0.0018821,"03120003",71
"RV_10_3430",30.949,-84.14301,"Ochlockonee (10)","031200020501","Georgia","Grady","Southeastern Plains","65h","Tifton Upland",2516103,4.6062,2952648,42,73.6834095349746,2.52523229892515,3,-0.108323178350508,0.00154876,"03120002",41
"RV_11_3775",32.650509,-84.006409,"Flint (11)","031300051405","Georgia","Crawford","Southeastern Plains","65c","Sand Hills",2529229,2.0799,6420848,51.929035049762,135.82459108611,2.05420801619617,3,-0.179315698001282,0.00312222,"03130005",51
"RV_11_3777",32.297047,-84.03165,"Flint (11)","031300060102","Georgia","Macon","Southeastern Plains","65k","Coastal Plain Red Uplands",2529876,19.7271,6444144,56.3914868379032,109.363084994753,3.39925865728169,3,0.0421277266788549,0.0016689,"03130006",56
"RV_11_3778",32.41,-83.979444,"Flint (11)","031300060101","Georgia","Macon","Southeastern Plains","65k","Coastal Plain Red Uplands",2529846,9.4707,6442034,56.426969495391,131.084055877601,1.71043746986601,2,-0.679252624299231,0.00331137,"03130006",56
"RV_11_3779",33.485813,-84.397568,"Flint (11)","031300050102","Georgia","Clayton","Piedmont","45b","Southern Outer Piedmont",2515625,2.6928,6415432,47,249.064077540107,4.22535600040107,2,-0.132631843878075,0.00034912,"03130005",51
"RV_11_3780",33.57508,-84.4337,"Flint (11)","031300050102","Georgia","Clayton","Piedmont","45b","Southern Outer Piedmont",2515783,10.4823,6411760,45.9147419936464,276.085348158324,6.94462905130935,2,-0.530505097067231,0.00227954,"03130005",51
"RV_11_3781",31.593611,-84.453333,"Flint (11)","031300090805","Georgia","Dougherty","Southeastern Plains","65g","Dougherty Plain",2535065,6.0993,25727251,57,66.5306684373617,1.0095532126649,4,0.571270360694108,0.0009375,"03130009",56
"RV_11_3784",31.33,-84.330556,"Flint (11)","031300080304","Georgia","Baker","Southeastern Plains","65g","Dougherty Plain",2533575,30.8646,3424100,54.5633055344958,48.7606531754826,2.18312336388581,3,0.675688055624212,0.00113471,"03130008",57
"RV_11_3788",33.605278,-84.404444,"Flint (11)","031300050101","Georgia","Clayton","Piedmont","45b","Southern Outer Piedmont",2515573,1.8549,6411710,45,258.70114992722,3.93089477993207,2,-0.525692460896508,0.0018081,"03130005",51
"RV_11_3789",32.855988,-84.476812,"Flint (11)","031300050705","Georgia","Upson","Piedmont","45h","Pine Mountain Ridges",2529679,2.7747,6421152,50.7547843010055,199.881303924749,0.692902034920532,6,1.60645840751849,0.00190952,"03130005",51
"RV_11_3793",31.961111,-83.883889,"Flint (11)","031300060605","Georgia","Crisp","Southeastern Plains","65g","Dougherty Plain",2529918,1.9521,6445650,58.1309359151683,77.2819317657907,2.56666336207008,3,0.299456410090623,0.00084967,"03130006",56
"RV_11_3796",32.29028,-84.58437,"Flint (11)","031300070101","Georgia","Marion","Southeastern Plains","65d","Southern Hilly Gulf Coastal Plain",2532072,2.4516,6456721,57,151.791475770925,1.96861826725771,3,-0.062433142385363,0.00258091,"03130007",45
"RV_11_3803",32.06667,-84.10652,"Flint (11)","031300060504","Georgia","Sumter","Southeastern Plains","65g","Dougherty Plain",2529965,10.8504,6444212,58.988802256138,117.394220305242,0.917865973506968,3,-0.409747893909604,0.00157502,"03130006",56
"RV_11_3804",32.035,-83.9925,"Flint (11)","031300060507","Georgia","Sumter","Southeastern Plains","65g","Dougherty Plain",2530321,2.5362,6442522,58.8857345635202,84.675354861604,1.07367731367637,4,0.245492294187314,0.00069967,"03130006",56
"RV_11_3807",31.803532,-84.640013,"Flint (11)","031300090202","Georgia","Randolph","Southeastern Plains","65k","Coastal Plain Red Uplands",2533712,2.2662,6469914,56,115.710377283558,0.751421770293884,3,0.094132603982176,0.00183687,"03130009",56
"RV_11_3810",31.88476,-84.3587,"Flint (11)","031300070501","Georgia","Terrell","Southeastern Plains","65g","Dougherty Plain",2532356,5.7357,6459919,59,94.1753491291386,0.687557773969873,3,-0.216832338731116,0.00121355,"03130007",45
"RV_11_3819",32.284784,-84.007555,"Flint (11)","031300060107","Georgia","Macon","Southeastern Plains","65k","Coastal Plain Red Uplands",2530145,4.8357,6443506,57.3232830820771,101.381889075005,4.52395914397916,1,-0.776588855719987,0.00155679,"03130006",56
"RV_11_3820",32.9672,-84.4972,"Flint (11)","031300050604","Georgia","Upson","Piedmont","45b","Southern Outer Piedmont",2528421,7.5402,6420644,50.8864884220578,249.814539269515,1.27567612149678,2,-0.54782555777254,0.00520449,"03130005",51
"RV_11_3822",32.183333,-84.055556,"Flint (11)","031300060106","Georgia","Sumter","Southeastern Plains","65k","Coastal Plain Red Uplands",2530269,5.1363,6443796,57.5035920799019,102.408154897494,1.19744547199404,3,0.0611260903288758,0.0017619,"03130006",56
"RV_12_4276",34.231944,-84.091667,"Chattahoochee (12)","031300010805","Georgia","Forsyth","Piedmont","45a","Southern Inner Piedmont",2519742,1.7199,2044475,61,352.435410779696,5.29331558676086,3,-0.499902653462158,0.00401269,"03130001",42
"RV_12_4277",34.250417,-83.892944,"Chattahoochee (12)","031300010802","Georgia","Hall","Piedmont","45a","Southern Inner Piedmont",2520573,1.764,2043501,63.5459183673469,356.560494897959,5.80772114846939,3,-0.422116862582763,0.00508122,"03130001",42
"RV_12_4279",34.160556,-83.962222,"Chattahoochee (12)","031300010804","Georgia","Hall","Piedmont","45a","Southern Inner Piedmont",2520595,2.4381,2043407,58.8301956441491,350.951480251015,4.31063486271687,2,-0.666000855238167,0.00299382,"03130001",42
"RV_12_4280",34.017851,-84.352492,"Chattahoochee (12)","031300011004","Georgia","Fulton","Piedmont","45a","Southern Inner Piedmont",2519144,7.164,2045027,51.0587939698493,309.847688442211,8.44752396605528,4,0.636820751673082,0.00046822,"03130001",42
"RV_12_4283",32.999722,-85.051389,"Chattahoochee (12)","031300020904","Georgia","Troup","Piedmont","45b","Southern Outer Piedmont",2524266,0.9639,3296330,51,206.649523809524,4.37792850854342,3,-0.368576408696011,0.00001,"03130002",67
"RV_12_4285",34.502724,-83.995073,"Chattahoochee (12)","031300010603","Georgia","Lumpkin","Piedmont","45a","Southern Inner Piedmont",2519451,1.7541,2041911,70,391.892827090816,0.834841172401231,3,0.294672132219104,0.00001,"03130001",42
"RV_12_4287",34.578752,-83.887986,"Chattahoochee (12)","031300010505","Georgia","Lumpkin","Piedmont","45a","Southern Inner Piedmont",2519168,2.9421,2041517,69,440.489201590701,2.73770501067299,3,0.695002800998828,0.00359625,"03130001",42
"RV_12_4290",33.965,-84.264722,"Chattahoochee (12)","031300010907","Georgia","Fulton","Piedmont","45a","Southern Inner Piedmont",2520408,3.5226,2048057,49.9716402657128,284.321364333163,6.00082416911088,2,-0.341804844981508,0.00311151,"03130001",42
"RV_12_4292",34.6797,-83.937222,"Chattahoochee (12)","031300010501","Georgia","Lumpkin","Blue Ridge","66d","Southern Crystaline Ridges and Mountains",2519395,1.0611,2040863,65,605.791399491094,1.95807402946565,3,-0.00778908625677416,0.01165599,"03130001",42
"RV_12_4295",34.394055,-83.797944,"Chattahoochee (12)","031300010403","Georgia","Hall","Piedmont","45a","Southern Inner Piedmont",2519322,0.9009,2043297,68,352.808721278721,3.20876013589411,3,0.0406967715724061,0.00273526,"03130001",42
"RV_12_4298",32.152778,-84.905833,"Chattahoochee (12)","031300030705","Georgia","Stewart","Southeastern Plains","65d","Southern Hilly Gulf Coastal Plain",2525897,2.0277,3433426,54,88.9387705281847,2.8898907805415,4,0.579861407902506,0.00065875,"03130003",77
"RV_12_4301",31.99048,-84.86095,"Chattahoochee (12)","031300031403","Georgia","Stewart","Southeastern Plains","65d","Southern Hilly Gulf Coastal Plain",2525786,1.9161,3440306,55.8478158759981,126.535584781588,1.41658662901362,4,0.252623794991363,0.00460339,"03130003",77
"RV_12_4302",31.680107,-84.910405,"Chattahoochee (12)","031300040101","Georgia","Randolph","Southeastern Plains","65d","Southern Hilly Gulf Coastal Plain",2513643,3.5568,2305221,55.1875,99.4781427125506,0.891818978570344,2,-0.244025762302399,0.00289103,"03130004",78
"RV_12_4305",33.9475,-84.387222,"Chattahoochee (12)","031300011102","Georgia","Fulton","Piedmont","45a","Southern Inner Piedmont",2520854,12.3399,2047803,48.8726569907374,307.182093209832,7.91080687316753,1,-0.552452256312761,0.00886018,"03130001",42
"RV_12_4306",34.535278,-83.699444,"Chattahoochee (12)","031300010302","Georgia","White","Piedmont","45a","Southern Inner Piedmont",2519320,2.7126,2041843,66.2335766423358,412.016871267419,2.8929841165793,3,0.110694610248399,0.00434243,"03130001",42
"RV_12_4307",34.513433,-83.685517,"Chattahoochee (12)","031300010302","Georgia","White","Piedmont","45a","Southern Inner Piedmont",2519346,1.5327,2041891,66.4697592483852,411.610628302995,2.89422720831474,3,0.299407037405402,0.00171726,"03130001",42
"RV_12_4308",33.319817,-84.905135,"Chattahoochee (12)","031300020502","Georgia","Coweta","Piedmont","45b","Southern Outer Piedmont",2521984,4.5333,3289100,49,224.540009926544,1.01292896991463,3,-0.00913083763986351,0.00211708,"03130002",67
"RV_12_4309",34.482833,-83.638667,"Chattahoochee (12)","031300010303","Georgia","Habersham","Piedmont","45a","Southern Inner Piedmont",2519255,1.2987,2042995,66.0949410949411,393.203000693001,1.97657343978517,2,-0.0285347644444796,0.0053914,"03130001",42
"RV_12_4310",32.703056,-84.958056,"Chattahoochee (12)","031300021208","Georgia","Harris","Piedmont","45b","Southern Outer Piedmont",2520867,2.6055,3294986,51.920207253886,175.97527806563,1.36854998385838,5,0.807511019065087,0.00173256,"03130002",67
"RV_12_4312",33.838749,-84.644167,"Chattahoochee (12)","031300020206","Georgia","Cobb","Piedmont","45a","Southern Inner Piedmont",2521575,10.908,3285562,48.9480198019802,282.500945544554,5.4967914099505,4,0.347533018901797,0.00050767,"03130002",67
"RV_12_4316",33.8194,-84.407778,"Chattahoochee (12)","031300011204","Georgia","Fulton","Piedmont","45b","Southern Outer Piedmont",2521059,2.25,2047989,42.844,253.283764,8.11357536772,4,0.600477148803662,0.00031391,"03130001",42
"RV_12_4320",33.882429,-84.45105,"Chattahoochee (12)","031300011104","Georgia","Fulton","Piedmont","45a","Southern Inner Piedmont",2519115,4.6782,2048069,47.9713351288957,283.813570604079,11.8967385862639,2,-0.0379338931254286,0.0083617,"03130001",42
"RV_12_4323",34.550648,-83.834726,"Chattahoochee (12)","031300010504","Georgia","White","Piedmont","45a","Southern Inner Piedmont",2519994,3.4551,2041711,68.0265694191196,451.356108361553,3.16570327554051,3,-0.119545634580433,0.01292474,"03130001",42
"RV_12_4324",33.500833,-84.863333,"Chattahoochee (12)","031300020311","Georgia","Carroll","Piedmont","45b","Southern Outer Piedmont",2521385,5.9112,3286230,49.522838002436,233.346799634592,1.68264046470767,3,0.314109926358139,0.00152101,"03130002",67
"RV_12_4326",34.66905,-83.52831,"Chattahoochee (12)","031300010202","Georgia","Habersham","Piedmont","45a","Southern Inner Piedmont",2518896,2.9547,2041017,68,451.368068839476,2.1625880816357,4,0.656424654625548,0.00337564,"03130001",42
"RV_12_4329",33.7728,-84.614722,"Chattahoochee (12)","031300020208","Georgia","Douglas","Piedmont","45a","Southern Inner Piedmont",2521383,10.0026,3286256,46.9844340471477,299.441328954472,5.39438856563465,5,1.02095896325227,0.00001,"03130002",67
"RV_12_4332",34.399444,-83.997778,"Chattahoochee (12)","031300010702","Georgia","Dawson","Piedmont","45a","Southern Inner Piedmont",2519677,0.7182,2043255,69,355.995438596491,6.19116328055138,2,-1.23051933004267,0.02268115,"03130001",42
"RV_12_4334",34.285933,-83.987241,"Chattahoochee (12)","031300010804","Georgia","Forsyth","Piedmont","45a","Southern Inner Piedmont",2519555,8.3502,2043371,63.0431127398146,367.35526514335,2.99547252172882,1,-0.582848240728711,0.00710942,"03130001",42
"RV_12_4335",33.743333,-84.563056,"Chattahoochee (12)","031300020103","Georgia","Fulton","Piedmont","45b","Southern Outer Piedmont",2521392,4.0221,3285770,47,244.270971134482,5.44691420646677,3,0.145137680804666,0.00177408,"03130002",67
"RV_12_4337",32.456667,-84.975,"Chattahoochee (12)","031300030103","Georgia","Muscogee","Southeastern Plains","65p","Southeastern Floodplains and Low Terraces",2511050,11.5857,3432012,52.4302027499417,95.3146547036433,12.8551653244776,1,-0.827383106213506,0.00146073,"03130003",77
"RV_12_4339",34.415278,-83.821333,"Chattahoochee (12)","031300010402","Georgia","Hall","Piedmont","45a","Southern Inner Piedmont",2519381,2.9925,2043233,68,360.002884210526,2.9047271176391,3,0.0790411327876386,0.0042508,"03130001",42
"RV_12_4342",33.539444,-84.833611,"Chattahoochee (12)","031300020310","Georgia","Carroll","Piedmont","45a","Southern Inner Piedmont",2522739,4.7727,3286190,48.5185743918537,236.942206298322,1.77712063502357,2,-0.131898097314729,0.00304828,"03130002",67
"RV_12_4343",34.510845,-83.969797,"Chattahoochee (12)","031300010602","Georgia","Lumpkin","Piedmont","45a","Southern Inner Piedmont",2519837,3.7431,2041873,69.7081029093532,394.87219523924,1.82604121992787,3,0.4451495968845,0.00222362,"03130001",42
"RV_12_4344",34.430454,-83.939499,"Chattahoochee (12)","031300010701","Georgia","Hall","Piedmont","45a","Southern Inner Piedmont",2519965,1.1484,2043169,69,353.196786833856,0.912127814804075,2,-0.318401962596631,0.00458687,"03130001",42
"RV_13_4398",33.561667,-85.073056,"Tallapoosa (13)","031501080602","Georgia","Carroll","Piedmont","45a","Southern Inner Piedmont",2572684,6.3369,15810131,51,321.213062065048,7.81125507515978,2,-0.465637304469727,0.00452046,"03150108",68
"RV_13_4401",32.98538,-85.86108,"Tallapoosa (13)","031501090406","Alabama","Tallapoosa (AL)","Piedmont","45a","Southern Inner Piedmont",2576182,0.9513,22038575,50,186.440860927152,0.996445808987701,5,1.08414700148499,0.00251526,"03150109",78
"RV_13_4405",32.60125,-85.71231,"Tallapoosa (13)","031501100104","Alabama","Tallapoosa (AL)","Piedmont","45b","Southern Outer Piedmont",2576458,3.8205,21712344,44,152.7148598351,1.26990383431095,4,0.853753091647213,0.0001894,"03150110",116
"RV_14_4814",34.727621,-84.445042,"Coosa (14)","031501020204","Georgia","Gilmer","Blue Ridge","66g","Southern Metasedimentary Mountains",2558868,0.1332,6477873,62.6081081081081,418.169662162162,2.29774913514189,2,0.0133006345526377,0.00878723,"03150102",68
"RV_14_4815",34.772525,-84.419895,"Coosa (14)","031501020203","Georgia","Gilmer","Blue Ridge","66g","Southern Metasedimentary Mountains",2557982,2.2221,6477793,65,459.966589712434,2.23999607587282,3,0.133412061552704,0.00456765,"03150102",68
